    0.111146227205236725E+01    0.123755378054297682E+01
    0.211432346384014647E+00    0.124097946433490103E+01
    0.538586139678955078E+00    0.124421203857534612E+01
    0.111393332481384277E+00    0.124543205839853433E+01
    0.211366057395935059E+00    0.124853587991691461E+01
    0.188638530313555763E+00    0.124905721637540568E+01
    0.211350737105913344E+00    0.125027601931757482E+01
    0.888651095320261541E+00    0.125048399640641383E+01
    0.887014617583738035E-01    0.125618735156791539E+01
    0.188766721746024269E+00    0.126353948189914234E+01
    0.887964038567687353E-01    0.126686935085223085E+01
    0.887964038567687353E-01    0.126686935085223085E+01
    0.888824343681335449E+00    0.126999571279082657E+01
    0.511168941210674577E+00    0.127173770878183867E+01
    0.108885312080383301E+01    0.127320760448565129E+01
    0.188857479942724976E+00    0.127369341742148157E+01
    0.188857479942724976E+00    0.127369341742148157E+01
    0.911141207030840672E+00    0.127383971303509780E+01
    0.561136751094380548E+00    0.127433607308786234E+01
    0.538857340812683105E+00    0.127465673760541831E+01
    0.888880968093872070E+00    0.127630783090790678E+01
    0.888885731876256413E+00    0.127683740392304723E+01
    0.889261156965445304E-01    0.128131761572377578E+01
    0.538956112588684144E+00    0.128556661683579310E+01
    0.188989400863647461E+00    0.128830571684812600E+01
    0.188989400863647461E+00    0.128830571684812600E+01
    0.210995743685844145E+00    0.128994028753145784E+01
    0.210995743685844145E+00    0.128994028753145784E+01
    0.210956669582533313E+00    0.129422914185131122E+01
    0.210906127755671247E+00    0.129975407044025126E+01
    0.108912003040313721E+01    0.130260349141206033E+01
    0.910854101181030273E+00    0.130541462131515207E+01
    0.210826039314270020E+00    0.130845654738476447E+01
    0.539187653015949397E+00    0.131076781705795642E+01
    0.539187653015949397E+00    0.131076781705795642E+01
    0.110795493695066596E+00    0.131175876295425087E+01
    0.110795493695066596E+00    0.131175876295425087E+01
    0.910784609937433931E+00    0.131293312604237244E+01
    0.489217378942254089E+00    0.131314761615926257E+01
    0.539233576723738617E+00    0.131570387214863849E+01
    0.110752686883468010E+00    0.131637080748583957E+01
    0.108925372531899289E+01    0.131706008595708202E+01
    0.108925457745901610E+01    0.131715165563393000E+01
    0.108925457745901610E+01    0.131715165563393000E+01
    0.889255750390735011E+00    0.131727768522440680E+01
    0.892626776702819952E-01    0.131802172949405860E+01
    0.189277452639701360E+00    0.131960707408612588E+01
    0.110685193930420256E+00    0.132360533690191495E+01
    0.539336204528808594E+00    0.132666000148540153E+01
    0.539374224396464097E+00    0.133069263177160590E+01
    0.489392650143218033E+00    0.133189284716820522E+01
    0.489392650143218033E+00    0.133189284716820522E+01
    0.889423198923370073E+00    0.133512857848236122E+01
    0.510573429170264603E+00    0.133622162291043622E+01
    0.889435216369579784E+00    0.133639891776738673E+01
    0.489457910979628652E+00    0.133879399813663413E+01
    0.108948789329102924E+01    0.134195024625141412E+01
    0.910386712171786350E+00    0.135505323485769247E+01
    0.210368653678922740E+00    0.135692728798817464E+01
    0.111030698078170098E+01    0.136330291938360615E+01
    0.189709424972534180E+00    0.136499251157584678E+01
    0.189784032815082992E+00    0.137264225593885669E+01
    0.210160349327181945E+00    0.137830869130353206E+01
    0.539849519729614258E+00    0.137990706129237384E+01
